SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,CO_MUNICIPIO_ESC,IDEB_2023
SP,3500105,Adamantina,35030806,"4,0"
SP,3500105,Adamantina,35031045,-
SP,3500105,Adamantina,35031082,"5,3"
SP,3500105,Adamantina,35031100,"4,1"
SP,3500105,Adamantina,35031112,"4,6"
SP,3500204,Adolfo,35027352,"4,8"
SP,3500303,Aguaí,35020515,-
SP,3500303,Aguaí,35020527,"3,4"
SP,3500303,Aguaí,35020722,"4,2"
SP,3500303,Aguaí,35434565,"4,9"
SP,3500402,Águas da Prata,35020448,"4,4"
SP,3500501,Águas de Lindóia,35017361,"5,5"
SP,3500501,Águas de Lindóia,35017632,-
SP,3500550,Águas de Santa Bárbara,35014515,"4,3"
SP,3500600,Águas de São Pedro,35021234,"4,9"
SP,3500709,Agudos,35007997,-
SP,3500709,Agudos,35025987,-
SP,3500709,Agudos,35026001,"4,4"
SP,3500709,Agudos,35026037,"5,3"
SP,3500709,Agudos,35049670,-
SP,3500709,Agudos,35115770,-
SP,3500709,Agudos,35905859,"4,2"
SP,3500758,Alambari,35036912,"4,0"
SP,3500808,Alfredo Marcondes,35031896,"3,9"
SP,3500907,Altair,35028228,"3,7"
SP,3501004,Altinópolis,35022901,"4,4"
SP,3501103,Alto Alegre,35030326,"4,3"
SP,3501152,Alumínio,35016020,"4,3"
SP,3501152,Alumínio,35111818,-
SP,3501202,Álvares Florence,35028952,"4,2"
SP,3501301,Álvares Machado,35031948,"3,8"
SP,3501301,Álvares Machado,35043138,"3,6"
SP,3501301,Álvares Machado,35117109,-
SP,3501400,Álvaro de Carvalho,35033510,-
SP,3501509,Alvinlândia,35033376,-
SP,3501608,Americana,35016950,"4,3"
SP,3501608,Americana,35016962,"4,9"
SP,3501608,Americana,35017139,"5,2"
SP,3501608,Americana,35017176,"4,0"
SP,3501608,Americana,35017188,"3,7"
SP,3501608,Americana,35017206,-
SP,3501608,Americana,35017218,"3,2"
SP,3501608,Americana,35017224,"5,2"
SP,3501608,Americana,35017334,"4,2"
SP,3501608,Americana,35017346,"4,5"
SP,3501608,Americana,35039846,"4,0"
SP,3501608,Americana,35042473,"4,8"
SP,3501608,Americana,35045500,"5,2"
SP,3501608,Americana,35045962,"5,5"
SP,3501608,Americana,35112215,-
SP,3501608,Americana,35125040,-
SP,3501608,Americana,35125659,-
SP,3501608,Americana,35435454,"4,2"
SP,3501608,Americana,35578563,"4,4"
SP,3501608,Americana,35578575,"5,1"
SP,3501608,Americana,35578587,"5,6"
SP,3501608,Americana,35903760,"5,0"
SP,3501608,Americana,35903772,"4,1"
SP,3501608,Americana,35907285,"4,9"
SP,3501608,Americana,35921567,"4,9"
SP,3501608,Americana,35922183,-
SP,3501608,Americana,35925883,"3,7"
SP,3501707,Américo Brasiliense,35021830,-
SP,3501707,Américo Brasiliense,35042778,"4,8"
SP,3501707,Américo Brasiliense,35907704,-
SP,3501806,Américo de Campos,35029014,"4,3"
SP,3501905,Amparo,35017536,"5,0"
SP,3501905,Amparo,35017541,"4,4"
SP,3501905,Amparo,35017553,"4,4"
SP,3501905,Amparo,35017565,"3,9"
SP,3501905,Amparo,35017577,"6,0"
SP,3501905,Amparo,35017589,"6,0"
SP,3501905,Amparo,35047041,"3,6"
SP,3501905,Amparo,35049426,-
SP,3501905,Amparo,35112264,-
SP,3501905,Amparo,35452312,"4,6"
SP,3501905,Amparo,35903814,-
SP,3502002,Analândia,35021301,"4,7"
SP,3502101,Andradina,35029361,"5,2"
SP,3502101,Andradina,35029373,"3,9"
SP,3502101,Andradina,35029397,"4,1"
SP,3502101,Andradina,35029609,"4,8"
SP,3502101,Andradina,35116518,-
SP,3502101,Andradina,35905914,-
SP,3502101,Andradina,35910910,-
SP,3502101,Andradina,35922365,"5,0"
SP,3502200,Angatuba,35014990,"4,5"
SP,3502200,Angatuba,35903197,"5,7"
SP,3502309,Anhembi,35014746,"4,3"
SP,3502408,Anhumas,35032621,"3,7"
SP,3502507,Aparecida,35012580,"4,7"
SP,3502507,Aparecida,35012609,"5,0"
SP,3502507,Aparecida,35012816,"3,8"
SP,3502507,Aparecida,35012828,"4,2"
SP,3502606,Aparecida d'Oeste,35028435,"4,1"
SP,3502705,Apiaí,35014357,-
SP,3502705,Apiaí,35014370,"4,4"
SP,3502705,Apiaí,35014424,"3,6"
SP,3502705,Apiaí,35038866,"4,2"
SP,3502705,Apiaí,35038878,"3,8"
SP,3502705,Apiaí,35041439,"4,1"
SP,3502705,Apiaí,35046848,"4,0"
SP,3502705,Apiaí,35048215,"5,5"
SP,3502705,Apiaí,35564916,"5,2"
SP,3502705,Apiaí,35912013,"4,3"
SP,3502754,Araçariguama,35015921,"4,1"
SP,3502804,Araçatuba,35029713,"5,4"
SP,3502804,Araçatuba,35029737,"5,0"
SP,3502804,Araçatuba,35029749,-
SP,3502804,Araçatuba,35029762,"4,4"
SP,3502804,Araçatuba,35029774,"5,2"
SP,3502804,Araçatuba,35029798,"4,6"
SP,3502804,Araçatuba,35029804,"4,2"
SP,3502804,Araçatuba,35029877,-
SP,3502804,Araçatuba,35029889,"5,2"
SP,3502804,Araçatuba,35029890,"4,8"
SP,3502804,Araçatuba,35030016,"3,5"
SP,3502804,Araçatuba,35030053,"4,6"
SP,3502804,Araçatuba,35030065,-
SP,3502804,Araçatuba,35047612,"4,3"
SP,3502804,Araçatuba,35345623,-
SP,3502804,Araçatuba,35907224,"4,4"
SP,3502804,Araçatuba,35907236,-
SP,3502804,Araçatuba,35909257,"4,1"
SP,3502804,Araçatuba,35920575,"4,1"
SP,3502804,Araçatuba,35924611,"3,9"
SP,3502903,Araçoiaba da Serra,35016901,"4,2"
SP,3502903,Araçoiaba da Serra,35563043,"4,4"
SP,3503000,Aramina,35023334,"3,5"
SP,3503109,Arandu,35014503,"3,9"
SP,3503158,Arapeí,35012488,"3,9"
SP,3503208,Araraquara,35004092,"4,5"
SP,3503208,Araraquara,35004714,"4,4"
SP,3503208,Araraquara,35021842,"5,9"
SP,3503208,Araraquara,35021854,-
SP,3503208,Araraquara,35021945,"4,8"
SP,3503208,Araraquara,35021957,"5,2"
SP,3503208,Araraquara,35021970,"4,1"
SP,3503208,Araraquara,35021994,-
SP,3503208,Araraquara,35022068,"5,3"
SP,3503208,Araraquara,35022073,"6,1"
SP,3503208,Araraquara,35022123,"4,7"
SP,3503208,Araraquara,35022147,"5,0"
SP,3503208,Araraquara,35022160,"4,6"
SP,3503208,Araraquara,35038982,"4,7"
SP,3503208,Araraquara,35046085,-
SP,3503208,Araraquara,35047405,-
SP,3503208,Araraquara,35114121,-
SP,3503208,Araraquara,35435697,"3,6"
SP,3503208,Araraquara,35456494,"6,0"
SP,3503208,Araraquara,35462330,"5,1"
SP,3503208,Araraquara,35462536,-
SP,3503208,Araraquara,35479342,-
SP,3503208,Araraquara,35914265,-
SP,3503208,Araraquara,35922973,"4,2"
SP,3503307,Araras,35019914,"4,9"
SP,3503307,Araras,35019926,"6,1"
SP,3503307,Araras,35020035,"4,5"
SP,3503307,Araras,35020047,"4,0"
SP,3503307,Araras,35020059,"5,2"
SP,3503307,Araras,35020060,-
SP,3503307,Araras,35047260,"4,5"
SP,3503307,Araras,35113293,-
SP,3503307,Araras,35901064,"4,0"
SP,3503307,Araras,35901076,"3,2"
SP,3503307,Araras,35903985,"4,9"
SP,3503356,Arco-Íris,35034548,"3,7"
SP,3503406,Arealva,35025252,"4,3"
SP,3503505,Areias,35012543,"4,4"
SP,3503604,Areiópolis,35014904,"3,8"
SP,3503703,Ariranha,35026736,"4,8"
SP,3503802,Artur Nogueira,35020230,"4,6"
SP,3503802,Artur Nogueira,35478209,-
SP,3503802,Artur Nogueira,35903991,"4,6"
SP,3503802,Artur Nogueira,35919317,"4,0"
SP,3503802,Artur Nogueira,35924854,"5,2"
SP,3503901,Arujá,35006385,"4,5"
SP,3503901,Arujá,35006403,"3,8"
SP,3503901,Arujá,35006415,"4,2"
SP,3503901,Arujá,35006476,"4,5"
SP,3503901,Arujá,35039457,"3,7"
SP,3503901,Arujá,35046401,-
SP,3503901,Arujá,35562282,"6,0"
SP,3503901,Arujá,35908903,"4,6"
SP,3503901,Arujá,35910375,"4,2"
SP,3503901,Arujá,35921051,-
SP,3503901,Arujá,35923205,"3,3"
SP,3503950,Aspásia,35027259,"5,3"
SP,3504008,Assis,35033108,-
SP,3504008,Assis,35033112,"3,2"
SP,3504008,Assis,35033145,"5,3"
SP,3504008,Assis,35033169,"6,0"
SP,3504008,Assis,35033182,"4,5"
SP,3504008,Assis,35033200,-
SP,3504008,Assis,35033212,-
SP,3504008,Assis,35033236,"4,7"
SP,3504008,Assis,35033261,"4,8"
SP,3504008,Assis,35033273,"5,0"
SP,3504008,Assis,35033285,"4,5"
SP,3504008,Assis,35117365,-
SP,3504008,Assis,35903632,"2,9"
SP,3504008,Assis,35917977,"4,8"
SP,3504107,Atibaia,35017887,"4,2"
SP,3504107,Atibaia,35017899,-
SP,3504107,Atibaia,35017917,-
SP,3504107,Atibaia,35017929,"4,4"
SP,3504107,Atibaia,35017954,"4,4"
SP,3504107,Atibaia,35018004,"4,5"
SP,3504107,Atibaia,35018041,"5,4"
SP,3504107,Atibaia,35018053,"4,4"
SP,3504107,Atibaia,35040368,"4,4"
SP,3504107,Atibaia,35042584,"4,6"
SP,3504107,Atibaia,35047077,"4,4"
SP,3504107,Atibaia,35047089,-
SP,3504107,Atibaia,35049924,"3,8"
SP,3504107,Atibaia,35290634,-
SP,3504107,Atibaia,35498452,-
SP,3504107,Atibaia,35905410,"5,1"
SP,3504206,Auriflama,35030624,"4,1"
SP,3504206,Auriflama,35030636,"4,9"
SP,3504305,Avaí,35025264,"4,1"
SP,3504404,Avanhandava,35030348,"4,2"
SP,3504503,Avaré,35014461,"4,2"
SP,3504503,Avaré,35014497,"3,7"
SP,3504503,Avaré,35014588,"3,7"
SP,3504503,Avaré,35014679,"4,7"
SP,3504503,Avaré,35038908,-
SP,3504503,Avaré,35111387,-
SP,3504503,Avaré,35290713,"5,6"
SP,3504503,Avaré,35456412,"5,9"
SP,3504503,Avaré,35905185,"4,2"
SP,3504503,Avaré,35914484,-
SP,3504602,Bady Bassitt,35028666,"4,3"
SP,3504701,Balbinos,35026273,-
SP,3504800,Bálsamo,35028642,"4,2"
SP,3504909,Bananal,35012464,"3,8"
SP,3505005,Barão de Antonina,35015581,"3,6"
SP,3505104,Barbosa,35030387,"4,5"
SP,3505203,Bariri,35025719,-
SP,3505203,Bariri,35025860,"4,5"
SP,3505203,Bariri,35115629,-
SP,3505302,Barra Bonita,35025975,"5,0"
SP,3505302,Barra Bonita,35026062,"4,1"
SP,3505302,Barra Bonita,35035836,-
SP,3505302,Barra Bonita,35042959,"4,5"
SP,3505302,Barra Bonita,35115824,-
SP,3505302,Barra Bonita,35920538,"6,5"
SP,3505351,Barra do Chapéu,35014412,"4,2"
SP,3505351,Barra do Chapéu,35041440,-
SP,3505351,Barra do Chapéu,35913522,-
SP,3505401,Barra do Turvo,35014400,"4,1"
SP,3505401,Barra do Turvo,35924362,"4,4"
SP,3505500,Barretos,35022214,"4,5"
SP,3505500,Barretos,35022248,"5,2"
SP,3505500,Barretos,35022263,"4,9"
SP,3505500,Barretos,35022329,"3,6"
SP,3505500,Barretos,35022354,"4,2"
SP,3505500,Barretos,35022391,"4,2"
SP,3505500,Barretos,35022457,"5,6"
SP,3505500,Barretos,35022469,-
SP,3505500,Barretos,35114224,-
SP,3505500,Barretos,35114236,-
SP,3505500,Barretos,35456482,-
SP,3505500,Barretos,35579889,"4,4"
SP,3505500,Barretos,35907736,-
SP,3505500,Barretos,35907741,"5,0"
SP,3505609,Barrinha,35023619,"4,2"
SP,3505609,Barrinha,35915002,"4,4"
SP,3505708,Barueri,35006019,"5,3"
SP,3505708,Barueri,35009787,"4,4"
SP,3505708,Barueri,35009799,"3,6"
SP,3505708,Barueri,35009830,"4,3"
SP,3505708,Barueri,35009878,"4,3"
SP,3505708,Barueri,35009891,"4,5"
SP,3505708,Barueri,35009912,"4,4"
SP,3505708,Barueri,35009921,"4,3"
SP,3505708,Barueri,35035440,"3,6"
SP,3505708,Barueri,35036389,-
SP,3505708,Barueri,35040548,"5,4"
SP,3505708,Barueri,35040551,"3,9"
SP,3505708,Barueri,35044921,"4,2"
SP,3505708,Barueri,35044933,"4,1"
SP,3505708,Barueri,35049025,-
SP,3505708,Barueri,35290075,"4,5"
SP,3505708,Barueri,35323724,"5,2"
SP,3505708,Barueri,35324255,"5,5"
SP,3505708,Barueri,35324462,-
SP,3505708,Barueri,35417865,"5,7"
SP,3505708,Barueri,35440966,-
SP,3505708,Barueri,35443785,-
SP,3505708,Barueri,35443803,-
SP,3505708,Barueri,35444091,-
SP,3505708,Barueri,35448285,"5,7"
SP,3505708,Barueri,35908617,"4,0"
SP,3505708,Barueri,35908836,"5,0"
SP,3505708,Barueri,35910485,"3,8"
SP,3505708,Barueri,35918702,-
SP,3505708,Barueri,35918805,"5,1"
SP,3505708,Barueri,35920241,"3,9"
SP,3505807,Bastos,35034666,"4,1"
SP,3505807,Bastos,35034721,"4,6"
SP,3505807,Bastos,35925007,"4,6"
SP,3505906,Batatais,35022925,"3,8"
SP,3505906,Batatais,35022949,"4,1"
SP,3505906,Batatais,35022998,-
SP,3505906,Batatais,35023000,-
SP,3505906,Batatais,35049566,"3,3"
SP,3505906,Batatais,35114397,-
SP,3505906,Batatais,35919433,"4,8"
SP,3506003,Bauru,35005898,"3,6"
SP,3506003,Bauru,35025161,"3,7"
SP,3506003,Bauru,35025173,-
SP,3506003,Bauru,35025239,-
SP,3506003,Bauru,35025240,"5,4"
SP,3506003,Bauru,35025276,-
SP,3506003,Bauru,35025297,-
SP,3506003,Bauru,35025446,"3,9"
SP,3506003,Bauru,35025458,"4,8"
SP,3506003,Bauru,35025483,-
SP,3506003,Bauru,35025501,-
SP,3506003,Bauru,35025525,"5,4"
SP,3506003,Bauru,35025537,-
SP,3506003,Bauru,35025549,-
SP,3506003,Bauru,35025562,"4,0"
SP,3506003,Bauru,35025598,"5,6"
SP,3506003,Bauru,35040939,-
SP,3506003,Bauru,35042936,"3,8"
SP,3506003,Bauru,35043597,-
SP,3506003,Bauru,35049645,"5,6"
SP,3506003,Bauru,35049657,-
SP,3506003,Bauru,35070634,"3,8"
SP,3506003,Bauru,35115435,-
SP,3506003,Bauru,35115447,-
SP,3506003,Bauru,35115587,-
SP,3506003,Bauru,35290695,"5,8"
SP,3506003,Bauru,35462724,-
SP,3506003,Bauru,35565696,-
SP,3506003,Bauru,35900217,"4,0"
SP,3506003,Bauru,35900229,-
SP,3506003,Bauru,35900990,"5,3"
SP,3506003,Bauru,35901003,-
SP,3506003,Bauru,35901015,"4,0"
SP,3506003,Bauru,35919019,"4,1"
SP,3506003,Bauru,35921373,"3,6"
SP,3506003,Bauru,35922948,"7,3"
SP,3506003,Bauru,35925263,"4,3"
SP,3506102,Bebedouro,35022603,"4,6"
SP,3506102,Bebedouro,35022627,-
SP,3506102,Bebedouro,35022724,"3,9"
SP,3506102,Bebedouro,35022731,"4,6"
SP,3506102,Bebedouro,35022767,"3,9"
SP,3506102,Bebedouro,35043552,-
SP,3506102,Bebedouro,35044600,-
SP,3506102,Bebedouro,35114303,-
SP,3506102,Bebedouro,35127814,-
SP,3506102,Bebedouro,35294871,"5,6"
SP,3506102,Bebedouro,35903371,"4,0"
SP,3506201,Bento de Abreu,35029993,"4,7"
SP,3506300,Bernardino de Campos,35034393,"4,5"
SP,3506300,Bernardino de Campos,35035737,-
SP,3506359,Bertioga,35011605,-
SP,3506359,Bertioga,35011617,-
SP,3506359,Bertioga,35269323,"3,9"
SP,3506359,Bertioga,35901398,"4,0"
SP,3506359,Bertioga,35909798,"4,3"
SP,3506359,Bertioga,35921737,"4,1"
SP,3506359,Bertioga,35921749,-
SP,3506409,Bilac,35030235,"4,4"
SP,3506508,Birigui,35030119,-
SP,3506508,Birigui,35030272,"4,0"
SP,3506508,Birigui,35043102,-
SP,3506508,Birigui,35048562,"5,4"
SP,3506508,Birigui,35116816,-
SP,3506508,Birigui,35266887,"5,6"
SP,3506508,Birigui,35446981,"3,6"
SP,3506508,Birigui,35456457,-
SP,3506508,Birigui,35905926,"4,4"
SP,3506508,Birigui,35905938,-
SP,3506508,Birigui,35913856,"4,8"
SP,3506508,Birigui,35917643,"4,6"
SP,3506508,Birigui,35923382,-
SP,3506508,Birigui,35924283,"4,2"
SP,3506607,Biritiba Mirim,35006592,-
SP,3506607,Biritiba Mirim,35043977,"4,0"
SP,3506706,Boa Esperança do Sul,35021829,"4,0"
SP,3506805,Bocaina,35025732,"3,9"
SP,3506805,Bocaina,35580065,"4,8"
SP,3506904,Bofete,35014801,"4,5"
SP,3507001,Boituva,35016697,"4,1"
SP,3507001,Boituva,35112012,-
SP,3507001,Boituva,35456585,"5,6"
SP,3507001,Boituva,35908174,"4,4"
SP,3507100,Bom Jesus dos Perdões,35017942,"4,4"
SP,3507100,Bom Jesus dos Perdões,35020850,"5,0"
SP,3507100,Bom Jesus dos Perdões,35045627,"3,5"
SP,3507159,Bom Sucesso de Itararé,35015283,"4,4"
SP,3507209,Borá,35044490,"4,5"
SP,3507308,Boracéia,35025756,"4,1"
SP,3507407,Borborema,35024855,"4,2"
SP,3507456,Borebi,35025914,"4,1"
SP,3507506,Botucatu,35014722,"5,5"
SP,3507506,Botucatu,35014795,"4,8"
SP,3507506,Botucatu,35014825,"3,7"
SP,3507506,Botucatu,35014837,"3,6"
SP,3507506,Botucatu,35014849,-
SP,3507506,Botucatu,35014850,"3,0"
SP,3507506,Botucatu,35014862,-
SP,3507506,Botucatu,35014874,"3,9"
SP,3507506,Botucatu,35014886,"6,0"
SP,3507506,Botucatu,35014941,"4,8"
SP,3507506,Botucatu,35065468,"4,4"
SP,3507506,Botucatu,35111442,-
SP,3507506,Botucatu,35480617,-
SP,3507506,Botucatu,35900266,"4,3"
SP,3507506,Botucatu,35917312,"3,5"
SP,3507605,Bragança Paulista,35017760,"3,9"
SP,3507605,Bragança Paulista,35017772,"4,8"
SP,3507605,Bragança Paulista,35017784,"4,5"
SP,3507605,Bragança Paulista,35017991,"4,4"
SP,3507605,Bragança Paulista,35049931,"4,0"
SP,3507605,Bragança Paulista,35112331,-
SP,3507605,Bragança Paulista,35337821,"5,9"
SP,3507605,Bragança Paulista,35434814,"4,4"
SP,3507605,Bragança Paulista,35900187,"5,2"
SP,3507605,Bragança Paulista,35903851,-
SP,3507605,Bragança Paulista,35907327,"4,4"
SP,3507605,Bragança Paulista,35907340,"4,8"
SP,3507605,Bragança Paulista,35909359,"5,1"
SP,3507605,Bragança Paulista,35909361,"4,2"
SP,3507605,Bragança Paulista,35912864,"4,3"
SP,3507605,Bragança Paulista,35912888,"5,1"
SP,3507605,Bragança Paulista,35921185,"4,7"
SP,3507704,Braúna,35030512,"4,1"
SP,3507753,Brejo Alegre,35030107,"3,3"
SP,3507803,Brodowski,35023838,-
SP,3507902,Brotas,35021805,"4,7"
SP,3507902,Brotas,35061335,-
SP,3507902,Brotas,35168907,-
SP,3507902,Brotas,35909555,"3,9"
SP,3508009,Buri,35015568,"4,2"
SP,3508108,Buritama,35030132,"4,0"
SP,3508108,Buritama,35030173,"4,7"
SP,3508207,Buritizal,35023358,"4,5"
SP,3508306,Cabrália Paulista,35025324,"4,4"
SP,3508306,Cabrália Paulista,35025586,"4,8"
SP,3508405,Cabreúva,35015799,"5,2"
SP,3508405,Cabreúva,35015805,"4,7"
SP,3508405,Cabreúva,35036171,"4,1"
SP,3508405,Cabreúva,35039743,"4,5"
SP,3508405,Cabreúva,35070233,"3,7"
SP,3508405,Cabreúva,35924659,"4,2"
SP,3508504,Caçapava,35014060,"4,0"
SP,3508504,Caçapava,35014084,"4,2"
SP,3508504,Caçapava,35014148,"4,1"
SP,3508504,Caçapava,35014308,"5,8"
SP,3508504,Caçapava,35039676,-
SP,3508504,Caçapava,35042341,-
SP,3508504,Caçapava,35045482,"4,3"
SP,3508504,Caçapava,35045494,"4,0"
SP,3508504,Caçapava,35049219,"4,6"
SP,3508504,Caçapava,35111090,-
SP,3508504,Caçapava,35566846,-
SP,3508504,Caçapava,35906748,"3,9"
SP,3508504,Caçapava,35914459,"4,0"
SP,3508504,Caçapava,35919767,"4,8"
SP,3508603,Cachoeira Paulista,35013055,"3,3"
SP,3508603,Cachoeira Paulista,35013080,-
SP,3508603,Cachoeira Paulista,35013146,"5,1"
SP,3508603,Cachoeira Paulista,35013158,"3,2"
SP,3508603,Cachoeira Paulista,35013171,"3,2"
SP,3508603,Cachoeira Paulista,35915804,"4,9"
SP,3508603,Cachoeira Paulista,35916648,-
SP,3508603,Cachoeira Paulista,35920435,"4,1"
SP,3508603,Cachoeira Paulista,35924635,"4,1"
SP,3508702,Caconde,35019240,-
SP,3508702,Caconde,35019318,"5,0"
SP,3508702,Caconde,35925724,"3,6"
SP,3508801,Cafelândia,35026293,-
SP,3508801,Cafelândia,35026300,-
SP,3508801,Cafelândia,35026323,"4,5"
SP,3508801,Cafelândia,35026335,-
SP,3508900,Caiabu,35032591,"3,9"
SP,3509007,Caieiras,35005575,"4,0"
SP,3509007,Caieiras,35005599,"3,7"
SP,3509007,Caieiras,35005605,"4,6"
SP,3509007,Caieiras,35005629,"4,9"
SP,3509007,Caieiras,35005630,"5,0"
SP,3509007,Caieiras,35041836,-
SP,3509007,Caieiras,35044945,"4,3"
SP,3509007,Caieiras,35564102,"5,7"
SP,3509007,Caieiras,35901805,-
SP,3509007,Caieiras,35904351,-
SP,3509007,Caieiras,35908381,"4,8"
SP,3509007,Caieiras,35921002,"4,1"
SP,3509007,Caieiras,35923138,"4,6"
SP,3509106,Caiuá,35032165,"4,0"
SP,3509106,Caiuá,35904211,"4,7"
SP,3509205,Cajamar,35005538,"4,0"
SP,3509205,Cajamar,35005548,"4,7"
SP,3509205,Cajamar,35005551,"4,8"
SP,3509205,Cajamar,35038337,"3,7"
SP,3509205,Cajamar,35388973,-
SP,3509205,Cajamar,35405231,"5,4"
SP,3509205,Cajamar,35480691,-
SP,3509205,Cajamar,35902330,"4,2"
SP,3509254,Cajati,35034997,"4,2"
SP,3509254,Cajati,35035002,"4,3"
SP,3509254,Cajati,35035294,"4,0"
SP,3509254,Cajati,35049803,"5,0"
SP,3509254,Cajati,35049815,"4,1"
SP,3509304,Cajobi,35028174,"4,7"
SP,3509403,Cajuru,35022330,-
SP,3509403,Cajuru,35024200,"3,4"
SP,3509403,Cajuru,35903498,"3,4"
SP,3509452,Campina do Monte Alegre,35015210,"3,9"
SP,3509502,Campinas,35004766,"4,5"
SP,3509502,Campinas,35018107,"4,8"
SP,3509502,Campinas,35018119,-
SP,3509502,Campinas,35018120,-
SP,3509502,Campinas,35018156,"4,3"
SP,3509502,Campinas,35018200,"4,3"
SP,3509502,Campinas,35018211,-
SP,3509502,Campinas,35018235,"5,1"
SP,3509502,Campinas,35018247,-
SP,3509502,Campinas,35018259,"4,3"
SP,3509502,Campinas,35018260,"5,4"
SP,3509502,Campinas,35018272,-
SP,3509502,Campinas,35018284,"4,9"
SP,3509502,Campinas,35018296,"5,2"
SP,3509502,Campinas,35018302,"4,2"
SP,3509502,Campinas,35018314,-
SP,3509502,Campinas,35018326,"5,3"
SP,3509502,Campinas,35018351,"6,3"
SP,3509502,Campinas,35018363,-
SP,3509502,Campinas,35018399,"3,7"
SP,3509502,Campinas,35018429,-
SP,3509502,Campinas,35018478,"5,5"
SP,3509502,Campinas,35018491,"4,5"
SP,3509502,Campinas,35018508,"4,1"
SP,3509502,Campinas,35018521,-
SP,3509502,Campinas,35018533,-
SP,3509502,Campinas,35018569,"5,1"
SP,3509502,Campinas,35018570,"3,9"
SP,3509502,Campinas,35018594,"5,1"
SP,3509502,Campinas,35018697,"3,7"
SP,3509502,Campinas,35018715,-
SP,3509502,Campinas,35018764,-
SP,3509502,Campinas,35018788,-
SP,3509502,Campinas,35018797,"4,3"
SP,3509502,Campinas,35018806,"4,8"
SP,3509502,Campinas,35018818,"3,7"
SP,3509502,Campinas,35018855,-
SP,3509502,Campinas,35018867,"4,5"
SP,3509502,Campinas,35018879,"5,1"
SP,3509502,Campinas,35018880,"4,9"
SP,3509502,Campinas,35018910,-
SP,3509502,Campinas,35018922,-
SP,3509502,Campinas,35035932,"4,2"
SP,3509502,Campinas,35037965,-
SP,3509502,Campinas,35039895,"4,6"
SP,3509502,Campinas,35039901,"4,2"
SP,3509502,Campinas,35040859,"4,9"
SP,3509502,Campinas,35040873,"5,1"
SP,3509502,Campinas,35042626,-
SP,3509502,Campinas,35042651,"3,8"
SP,3509502,Campinas,35045664,"4,8"
SP,3509502,Campinas,35045676,"4,6"
SP,3509502,Campinas,35045697,"5,3"
SP,3509502,Campinas,35045718,"4,0"
SP,3509502,Campinas,35045937,"6,2"
SP,3509502,Campinas,35045949,-
SP,3509502,Campinas,35046176,"4,0"
SP,3509502,Campinas,35047120,-
SP,3509502,Campinas,35047156,"4,1"
SP,3509502,Campinas,35047200,"3,9"
SP,3509502,Campinas,35065535,"4,6"
SP,3509502,Campinas,35065626,"3,6"
SP,3509502,Campinas,35112513,-
SP,3509502,Campinas,35112859,-
SP,3509502,Campinas,35127012,"3,7"
SP,3509502,Campinas,35127784,"4,4"
SP,3509502,Campinas,35127796,"3,4"
SP,3509502,Campinas,35138769,-
SP,3509502,Campinas,35430705,"3,9"
SP,3509502,Campinas,35432842,"3,4"
SP,3509502,Campinas,35436012,"4,4"
SP,3509502,Campinas,35445897,"3,8"
SP,3509502,Campinas,35450819,-
SP,3509502,Campinas,35450820,-
SP,3509502,Campinas,35500012,-
SP,3509502,Campinas,35561411,-
SP,3509502,Campinas,35564990,"4,1"
SP,3509502,Campinas,35901088,"3,9"
SP,3509502,Campinas,35901097,"4,7"
SP,3509502,Campinas,35901118,-
SP,3509502,Campinas,35901124,"3,8"
SP,3509502,Campinas,35901131,"3,8"
SP,3509502,Campinas,35902559,"4,4"
SP,3509502,Campinas,35903875,-
SP,3509502,Campinas,35903899,"4,4"
SP,3509502,Campinas,35905461,"3,8"
SP,3509502,Campinas,35905471,"4,5"
SP,3509502,Campinas,35907352,"4,4"
SP,3509502,Campinas,35907376,"4,6"
SP,3509502,Campinas,35907388,"4,3"
SP,3509502,Campinas,35907397,-
SP,3509502,Campinas,35907406,"4,9"
SP,3509502,Campinas,35912924,-
SP,3509502,Campinas,35913923,"4,5"
SP,3509502,Campinas,35913984,"3,7"
SP,3509502,Campinas,35914897,"4,5"
SP,3509502,Campinas,35915592,"3,4"
SP,3509502,Campinas,35917758,"5,4"
SP,3509502,Campinas,35922985,"3,8"
SP,3509502,Campinas,35923394,"3,7"
SP,3509502,Campinas,35923655,"3,5"
SP,3509502,Campinas,35924544,"4,5"
SP,3509502,Campinas,35924573,"4,1"
SP,3509502,Campinas,35924933,"4,0"
SP,3509502,Campinas,35924945,"4,0"
SP,3509601,Campo Limpo Paulista,35019823,"4,6"
SP,3509601,Campo Limpo Paulista,35019896,"4,3"
SP,3509601,Campo Limpo Paulista,35036031,"4,4"
SP,3509601,Campo Limpo Paulista,35036080,"5,0"
SP,3509601,Campo Limpo Paulista,35113050,-
SP,3509601,Campo Limpo Paulista,35432726,"5,8"
SP,3509601,Campo Limpo Paulista,35901155,"4,2"
SP,3509601,Campo Limpo Paulista,35910594,"4,6"
SP,3509700,Campos do Jordão,35013286,"4,1"
SP,3509700,Campos do Jordão,35433299,-
SP,3509700,Campos do Jordão,35442550,"5,1"
SP,3509809,Campos Novos Paulista,35034125,"4,4"
SP,3509908,Cananéia,35035191,"3,9"
SP,3509908,Cananéia,35043278,"4,3"
SP,3509908,Cananéia,35045100,"3,6"
